id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
985659996011507712,https://twitter.com/ImmiNinja/status/985659996011507712,ImmiNinja,,Because the H1Bs are guilty as well and go with it. On outside they will act like victim but deep down they are enablers too.,2018-04-15 23:23:50+00:00,0,0,,,
985659311698276354,https://twitter.com/ImmiNinja/status/985659311698276354,ImmiNinja,,Dont think everyone is like you and need handouts.,2018-04-15 23:21:07+00:00,0,0,,,
985659091388268544,https://twitter.com/ImmiNinja/status/985659091388268544,ImmiNinja,,Sorry if my fight for fairness in system makes you weak. keep on lying. Liar!,2018-04-15 23:20:14+00:00,0,0,,,
985658852975628288,https://twitter.com/ImmiNinja/status/985658852975628288,ImmiNinja,,"LOL! looks like I broke you. You have OCD repeating the same lie over and over. I will repeat one last time. I am not from chain migration. But if that lie makes you sleep well at night, keep at it. I am an American citizen fighting for fairness in the system.",2018-04-15 23:19:17+00:00,0,0,,,
985657073265401857,https://twitter.com/ImmiNinja/status/985657073265401857,ImmiNinja,,Forced how? H1Bs make a well informed choice to accept the low wages. They & YOU are part of the problem. H1Bs are enablers of fraud as they go along with it. The system should kick out wage cutting H1B fraudsters and not reward them with GC. How do you expect sympathy for this?,2018-04-15 23:12:13+00:00,0,0,,,
985656109036785666,https://twitter.com/ImmiNinja/status/985656109036785666,ImmiNinja,,Never needed one.,2018-04-15 23:08:23+00:00,0,0,,,
985641444923736064,https://twitter.com/cbtuck62/status/985641444923736064,cbtuck62,,"Infosys looks to erase Sikka's imprints by announcing sale of Panaya, Skava https://www.yahoo.com/finance/m/8c16e112-fbd5-3e26-a032-1abb9c5e423d/infosys-looks-to-erase.html?.tsrc=fauxdal …",2018-04-15 22:10:07+00:00,0,0,,,
985639903366189056,https://twitter.com/CrainsCT/status/985639903366189056,CrainsCT,,"State approves $14M to bring @Infosys, tech jobs to Hartford. Via Connecticut Mirror http://cra.in/tR3ABaq",2018-04-15 22:03:59+00:00,0,0,@Infosys,,
985638753061371904,https://twitter.com/rwang0/status/985638753061371904,rwang0,,Analyst day to make a comeback at @Infosys http://bit.ly/2qtNtbn via @livemint @ASenjourno Commentary by @rwang0https://lnkd.in/g8X4buW,2018-04-15 21:59:25+00:00,0,0,@Infosys @livemint @ASenjourno @rwang0https,,
985631855218061313,https://twitter.com/Connecticut_IT/status/985631855218061313,Connecticut_IT,,"Senior Project Manager – US: Role Senior Project Manager – US Auto req ID 30020BR Domain Energy Skillset Project Portfolio Management , Country USA State / Region / Province Connecticut Work Location Hartford, CT Company ITL USA Job Description Infosys –… http://tw.eet.link/QPdh8B pic.twitter.com/4BNh4fSCTp",2018-04-15 21:32:01+00:00,0,0,,,
985626452409311232,https://twitter.com/ITJobsIndiana/status/985626452409311232,ITJobsIndiana,,"Technology Lead – US: Infosys – ADM – Technology Lead – UIFront End Developer – React JS / Redux(IN, WA, GA) Are you looking for a change? Do you want to collaborate with some of the best talent in the industry? Are you ready to join a company whose… http://tw.eet.link/QPdcf4 pic.twitter.com/b3nn0uxBgr",2018-04-15 21:10:32+00:00,0,0,,,
985624051354746880,https://twitter.com/ITRhodeIsland/status/985624051354746880,ITRhodeIsland,,"Technology Lead – US: Infosys Retail, CPG & Logistics Technology Lead – US Oracle, PL/SQL At Infosys, we pioneered and perfected the global delivery model, introducing to our customers the ability to move technology work to different locations where… http://tw.eet.link/QPdZwv",2018-04-15 21:01:00+00:00,0,0,,,
985620074861035520,https://twitter.com/ihavdream07/status/985620074861035520,ihavdream07,,"Equal chances or level playing field will be possible if H1bs are atleast able to Negotiate.. H1b status depends upon the Job and with limited opportunities , H1bs sometime are forced to take lower pay else he has to pack the bag. If he has EAD it wont Happen PERIOD #HR392",2018-04-15 20:45:12+00:00,1,2,,#HR392,
985619029133025280,https://twitter.com/Addy_Maurya/status/985619029133025280,Addy_Maurya,,https://youtu.be/bLDNuDvJIZ8 @Microsoft @Infosys @PrakashJavdekar @HRDMinistry @Minister_Edu @MinisterMOFA @anilvijminister @PMOIndia Indian education system,2018-04-15 20:41:03+00:00,0,0,@Microsoft @Infosys @PrakashJavdekar @HRDMinistry @Minister_Edu @MinisterMOFA @anilvijminister @PMOIndia,,
985614373845700608,https://twitter.com/ihavdream07/status/985614373845700608,ihavdream07,,"Also Did you ever find how much a company pays for a contractor?? they pay 85- 90$per hour , but as H1b hav limited rights, they got only 60-70$per hour due to multiple layers or non-sense.. Clients want Skilled working ppl , H1bs want a Job, Middlemen make the Buck PERIOD",2018-04-15 20:22:33+00:00,0,1,,,
985613577536135171,https://twitter.com/ihavdream07/status/985613577536135171,ihavdream07,,So always push for $120.. This way it might filter low skilled.. But plz keep in mind Cost to company with $120k is like almost $140 K or more,2018-04-15 20:19:23+00:00,0,0,,,
985613203353645056,https://twitter.com/sharebossindia/status/985613203353645056,sharebossindia,,"IT wrap: Infosys kicks off earnings for IT, all eyes on TCS Q4 results now.. https://www.moneycontrol.com/news/technology/it-wrap-infosys-kicks-off-earnings-for-it-all-eyestcs-q4-results-now_10782641.html …",2018-04-15 20:17:54+00:00,0,0,,,
985613170365513728,https://twitter.com/sharebossindia/status/985613170365513728,sharebossindia,,Infosys likely to open flat on Monday; experts see up to 11% upside.. https://www.moneycontrol.com/news/results/infosys-likely-to-open-flatmonday-experts-seeto-11-upside_10781601.html …,2018-04-15 20:17:46+00:00,0,0,,,
985612740348858368,https://twitter.com/ihavdream07/status/985612740348858368,ihavdream07,,Tweeting AMs are not worried about CMigration.. Not sure why .. may be becoz they are not a competition for highly skilled IT jobs.. Or they do work in Non computer field. Its like using the skill of H1bs but no benefit to H1bs.. No H1b per country limit as they are needed,2018-04-15 20:16:03+00:00,0,0,,,
985612052759707650,https://twitter.com/ihavdream07/status/985612052759707650,ihavdream07,,"OPTs and H4Ead have more rights and flexibility than H1bs.. thats the point about. They are like GCs or AMs . And wrt Ever changing skills Everyone has to fight, with even College grads to stay ahead.",2018-04-15 20:13:19+00:00,0,0,,,
985612044857675779,https://twitter.com/sapangoyal/status/985612044857675779,sapangoyal,,"Despite big US hiring, Infosys to cut onsite cost https://ift.tt/2H0Erhl pic.twitter.com/L2AthaCE5f",2018-04-15 20:13:17+00:00,0,0,,,
985609088133357568,https://twitter.com/ImmiNinja/status/985609088133357568,ImmiNinja,,LOL. H1b having to fight OPT and H4EAD is hilarious. What goes around come around?,2018-04-15 20:01:32+00:00,0,1,,,
985607949329444865,https://twitter.com/Hire_Texas/status/985607949329444865,Hire_Texas,,Technology Lead – US: Infosys MFGADM2 Technology Lead US Mainframe Application / Production Support Infosys is a global leader in technology services and consulting. We enable clients in more than 50 countries to create and execute strategies for their… http://tw.eet.link/QPdNVV pic.twitter.com/b39O1rxlez,2018-04-15 19:57:01+00:00,0,0,,,
985606329841496064,https://twitter.com/ImmiNinja/status/985606329841496064,ImmiNinja,,100K is not enough. Show me which bill raises wages to $120K and I will support it? Wage cutters need to pack and go back. Not roam freely.,2018-04-15 19:50:35+00:00,0,0,,,
985605637550813184,https://twitter.com/OccuWorld/status/985605637550813184,OccuWorld,,Whistleblower asks SEBI to question Infosys board http://www.occuworld.org/news/4096768,2018-04-15 19:47:50+00:00,0,0,,,
985601443682975745,https://twitter.com/kotaknaren/status/985601443682975745,kotaknaren,,"Despite big US hiring, Infosys to cut onsite cost: The decrease in onsite employee costs was likely helped by… #Tech",2018-04-15 19:31:10+00:00,0,0,,#Tech,
985601304612438016,https://twitter.com/kotaknaren/status/985601304612438016,kotaknaren,,"Despite big US hiring, Infosys to cut onsite cost: The decrease in onsite employee costs… https://goo.gl/fb/YaeAHR",2018-04-15 19:30:37+00:00,0,0,,,
985600822301024256,https://twitter.com/priyasaraf5/status/985600822301024256,priyasaraf5,,#Reality of IT world #GET PROMOTION #EARN MORE #Real life-based #Golden words @Infosys @Wipro @Google @Tech @tcom144 @WIPO http://www.priyasaraf.com/2018/04/quick-how-get-promotion-earn-more.html …,2018-04-15 19:28:42+00:00,0,0,@Infosys @Wipro @Google @Tech @tcom144 @WIPO,#Reality #GET #EARN #Real #Golden,
985600315499036672,https://twitter.com/Hiring_Texas/status/985600315499036672,Hiring_Texas,,"Technology Lead – US: Infosys Retail, CPG & Logistics Technology Lead – US POS Application development and maintenance Infosys is a global leader in technology services and consulting. We enable clients in more than 50 countries to create and execute… http://tw.eet.link/QPdHFb",2018-04-15 19:26:41+00:00,0,0,,,
985599995930955777,https://twitter.com/marwari_heart/status/985599995930955777,marwari_heart,surnell,Hello @HP @HPSupport @HPIndia @hp do you allow your employees to spread such false news and hatred which incites communal violence. Well done HP for such employees. @PMOIndia @nasscom @NandanNilekani @Infosys @Microsofthttps://twitter.com/surnell/status/985547215736328193 …,2018-04-15 19:25:25+00:00,0,0,@HP @HPSupport @HPIndia @hp @PMOIndia @nasscom @NandanNilekani @Infosys @Microsofthttps,,
985597144060055552,https://twitter.com/kotaknaren/status/985597144060055552,kotaknaren,,Infy's new hiring agenda may mean Indian techies need not worry about their jobs: Infosys… https://goo.gl/fb/hR1Mmy,2018-04-15 19:14:05+00:00,0,0,,,
985597139861590017,https://twitter.com/kotaknaren/status/985597139861590017,kotaknaren,,"Despite big US hiring, Infosys to cut onsite cost: Infosys has focused on controlling the… https://goo.gl/fb/gJy4qG",2018-04-15 19:14:04+00:00,0,0,,,
985592846232276992,https://twitter.com/ProVesting/status/985592846232276992,ProVesting,,$INFY: Infosys Ltd (INFY) Q4 2018 Earnings Conference Call Transcript: https://www.StockNewsWires.com/infy-infosys-ltd-infy-q4-2018-earnings-conference-call-transcript/ …,2018-04-15 18:57:00+00:00,0,0,,,
985592057757683713,https://twitter.com/ChelseaCepicky/status/985592057757683713,ChelseaCepicky,,Creative Agency Wongdoody Acquired by Indian IT Giant Infosys for $75 Million http://bit.ly/2EO19D2 via @Adweekpic.twitter.com/TsLeyCSMdW,2018-04-15 18:53:52+00:00,0,0,@Adweekpic,,
985590630809292800,https://twitter.com/ihavdream07/status/985590630809292800,ihavdream07,,"When i saw the video shared recently of the sheila murty etc ppl, I felt #h1b hav to fight against #itserve( Fncially strong) , AMs ( as they feel #h1b as competition or threat) & Job secrity ( from opts h4eads etc) . Pathetic situation.. Darwins theory Survival of the fittst",2018-04-15 18:48:12+00:00,0,1,,#h1b #itserve #h1b,
985589461328244736,https://twitter.com/ihavdream07/status/985589461328244736,ihavdream07,,I am not sure if he is an AM citizen fighting against H1b.. but a #itserve helper fighting against #hr392 to serve them in keeping long waiting period for GC,2018-04-15 18:43:33+00:00,1,1,,#itserve #hr392,
985589398963138560,https://twitter.com/ETNewsUpdates/status/985589398963138560,ETNewsUpdates,,"Despite big US hiring, Infosys to cut onsite cost https://ift.tt/2H0Erhl",2018-04-15 18:43:18+00:00,0,0,,,
985588132803497984,https://twitter.com/aniketthanage/status/985588132803497984,aniketthanage,,"Despite big US hiring, Infosys to cut onsite cost https://ift.tt/2H0Erhl #Technology The decrease in onsite employee costs was likely helped by the departure of the high-paid former SAP executive and former CEO Vishal Sikka.",2018-04-15 18:38:16+00:00,0,0,,#Technology,
985587377325400064,https://twitter.com/ihavdream07/status/985587377325400064,ihavdream07,,You seem to be hating HR392 as it gives the option for the long waiting to be reduced and the h1bs to move freely away frm the money-sucking employers... If Wage is the primary concern.. protest or support 120 k or atleast 100k,2018-04-15 18:35:16+00:00,1,1,,,
985586927524089857,https://twitter.com/sagarguptadelhi/status/985586927524089857,sagarguptadelhi,,"Despite big US hiring, Infosys to cut onsite cost https://ift.tt/2H0Erhl",2018-04-15 18:33:29+00:00,0,0,,,
985586924327972864,https://twitter.com/Ranjanbuda/status/985586924327972864,Ranjanbuda,,"Despite big US hiring, Infosys to cut onsite cost https://ift.tt/2H0Erhl",2018-04-15 18:33:28+00:00,0,0,,,
985585894034890752,https://twitter.com/maansibhatt/status/985585894034890752,maansibhatt,,@Infosys when someone challenges Indians we said show them what we r. Good luck guys,2018-04-15 18:29:23+00:00,0,0,@Infosys,,
985582558543994880,https://twitter.com/paramountnashik/status/985582558543994880,paramountnashik,,"IT wrap: Infosys kicks off earnings for IT, all eyes on TCS Q4 results now pic.twitter.com/EEfBp9b0nO",2018-04-15 18:16:07+00:00,0,0,,,
985581082450931712,https://twitter.com/WhatsUPPrahalad/status/985581082450931712,WhatsUPPrahalad,,"the real truth is, finacle has recently been implemented in PNB and with better visibility of the complete picture .. these divisions that were working in silos have been redflagged (this is what a banker told me..) .. so 5 stars to finacle and infosys (no investment in infosys)",2018-04-15 18:10:15+00:00,0,0,,,
985576738112487424,https://twitter.com/Connecticut_IT/status/985576738112487424,Connecticut_IT,,Technology Lead – US: InfosysLSADM Technology Lead – US Java – CT Infosys is a global leader in technology services and consulting. We enable clients in more than 50 countries to create and execute strategies for their digital transformation. From… http://tw.eet.link/QPcxXv pic.twitter.com/GomSqpSWQi,2018-04-15 17:53:00+00:00,0,0,,,
985574379630325761,https://twitter.com/MariaDa18810214/status/985574379630325761,MariaDa18810214,,Oaktree Capital Management LP Has Lifted By $45.36 Million Its Infosys Technologies (INFY) Position; American Physicians Service Group (AMPH)'s Sentiment Is 1....,2018-04-15 17:43:37+00:00,0,0,,,
985572986609700864,https://twitter.com/OppressedHindu/status/985572986609700864,OppressedHindu,,"Reliance ,, Infosys ,, tcs are all Rothschilds owned projects .. finmin & rbi are their slaves for decades now",2018-04-15 17:38:05+00:00,2,2,,,
985572580013752321,https://twitter.com/ITWisconsin/status/985572580013752321,ITWisconsin,,Technology Lead – US: Infosys INSADM Technology Lead – US Java – WI Infosys is a global leader in technology services and consulting. We enable clients in more than 50 countries to create and execute strategies for their digital transformation. From… http://tw.eet.link/QPcthB pic.twitter.com/w13mjdxLzs,2018-04-15 17:36:28+00:00,0,0,,,
985570753910198273,https://twitter.com/SSureshanand/status/985570753910198273,SSureshanand,sooryasindhu,"Madam, there is a credibility crisis for politicians in India. Whatever you blame on MODI, he delivers. Deliver effectively. Now just refer @TVMohandasPai of Infosys. India ODF reached 80% in 48 months. SECULAR parties achievement till 2014 37%, 67 years of achievement. https://twitter.com/sooryasindhu/status/985108833507913728 …",2018-04-15 17:29:13+00:00,0,0,@TVMohandasPai,,
985568589561249792,https://twitter.com/NC_hiring/status/985568589561249792,NC_hiring,,"Technology Lead – US: Infosys DX Technology Lead Mobile App Testing, HP Quality Center / Rally Infosys is a global leader in technology services and consulting. We enable clients in more than 50 countries to create and execute strategies for their… http://tw.eet.link/QPcql1 pic.twitter.com/oOTu7ZttGx",2018-04-15 17:20:37+00:00,0,0,,,
985564449649111042,https://twitter.com/Pradeepisgreat/status/985564449649111042,Pradeepisgreat,,They must be punished,2018-04-15 17:04:10+00:00,0,0,,,
985563474230173698,https://twitter.com/risk_averse_/status/985563474230173698,risk_averse_,,"Market Live: Sensex consolidates ahead of CPI, IIP data: TCS, Infosys, HCL Tech top gainers https://buff.ly/2JGSCFE pic.twitter.com/0Ro1dft8cQ",2018-04-15 17:00:17+00:00,1,0,,,
985562156455342081,https://twitter.com/hedgeofhedgies/status/985562156455342081,hedgeofhedgies,,"Market Live: Sensex consolidates ahead of CPI, IIP data: TCS, Infosys, HCL Tech top gainers https://buff.ly/2JGSCFE pic.twitter.com/Md76PmtomF",2018-04-15 16:55:03+00:00,0,0,,,
985557662350716929,https://twitter.com/Shasu19/status/985557662350716929,Shasu19,,"Nitin sir , please analyze the recent Infosys results and IT sector",2018-04-15 16:37:12+00:00,0,0,,,
985555611063607296,https://twitter.com/shraddha_babla/status/985555611063607296,shraddha_babla,,@Infosys #Q4FY18 Results: Broadly in-line Brokerages disappointed by margin guidance To sell controversial Panaya (acquisition) Infosys ADR ended 7% lower on Friday Infosys to unveil strategy on 23rd April https://www.bloombergquint.com/quarterly-earnings/2018/04/14/q4-results-brokerages-disappointed-by-infosys-margin-guidance …,2018-04-15 16:29:03+00:00,1,2,@Infosys,#Q4FY18,
985554352239591424,https://twitter.com/Jobs_IT_Dallas/status/985554352239591424,Jobs_IT_Dallas,,Technology Lead – US: Infosys MFGADM JAVA FULL STACK ENGINEER (Multiple positions / roles across the country) Infosys is seekingFull Stack Engineersat all career levels to work onsite at multiple engagement sites across the nation. Final role & fitment… http://tw.eet.link/QPccp6 pic.twitter.com/I9oaX1os0E,2018-04-15 16:24:02+00:00,0,0,,,
985553601907998721,https://twitter.com/ITIndianapolis/status/985553601907998721,ITIndianapolis,,Technology Lead – US: Infosys – ADM – TL – Full Stack – Java developer Are you looking for a change? Do you want to collaborate with some of the best talent in the industry? Are you ready to join a company whose passion is to really make a difference to… http://tw.eet.link/QPccKv pic.twitter.com/3La5gntlll,2018-04-15 16:21:04+00:00,0,0,,,
985553245769797632,https://twitter.com/SebiRbiMca/status/985553245769797632,SebiRbiMca,,"Infosys whistleblower writes to Sebi, says board needs to explain Panaya acquisition - Business… http://goo.gl/z5QtD",2018-04-15 16:19:39+00:00,0,0,,,
985551458375536640,https://twitter.com/Ncherukupalli/status/985551458375536640,Ncherukupalli,,"Infosys announced a definitive agreement to acquire @wongdoody, a US-based, full-service creative and consumer insights agency. The move strengthens Infosys’ #creative, #branding and #CX capabilities #InfyNewshttp://my.sociabble.com/XHZm2jXR",2018-04-15 16:12:32+00:00,0,1,@wongdoody,#creative #branding #CX #InfyNewshttp,
985549453863079936,https://twitter.com/MariaDa18810214/status/985549453863079936,MariaDa18810214,,"Brandes Investment Partners LP Has Lifted Infosys LTD (INFY) Position By $12.65 Million; Bazaarvoice, Inc. (BV) Covered By 0 Bullish Analysts Last We...",2018-04-15 16:04:35+00:00,0,0,,,
985549319079014400,https://twitter.com/ShantaThoutam/status/985549319079014400,ShantaThoutam,,"Heard volumes about this awesome book, @debjani_ghosh_ ji. Planning to throw my hands on it. Hope you njoy it!",2018-04-15 16:04:02+00:00,0,0,@debjani_ghosh_,,
985548239586787328,https://twitter.com/kajay47/status/985548239586787328,kajay47,,@kshanand I have seen your article in moneycontrol about Infosys today..here is the heading of your article 'Infosys likely to open flat on Monday'.You are a big fool becz Infosys ADR prices dropped down by -8.00% on Friday after Q4 Result announcement and settled around -7.72%.,2018-04-15 15:59:45+00:00,0,0,@kshanand,,
985548049299714049,https://twitter.com/VasppTech/status/985548049299714049,VasppTech,,Infosys whistleblower questions U-turn on Panaya - The Economic Times https://m.economictimes.com/tech/ites/infosys-whistleblower-questions-u-turn-on-panaya/articleshow/63759183.cms?utm_source=AMPusers&utm_medium=twittershare&utm_campaign=socialsharebutton …,2018-04-15 15:59:00+00:00,0,1,,,
985545361950326784,https://twitter.com/deepaktanwar88/status/985545361950326784,deepaktanwar88,,* #Infosys #result Alert* Sell at opening price Target: 20 rupees Reasons- Infosys Adr fall by 7.7% on Friday Guidance note below last Qtr *Investment baccho ka khel by deepak*,2018-04-15 15:48:19+00:00,0,0,,#Infosys #result,
985545358917775360,https://twitter.com/deepaktanwar88/status/985545358917775360,deepaktanwar88,,"* #Infosys #result Alert* Infosys, which reported its results for the quarter ended March post market hours on Friday. Some of expert giving buy call on Infosys. I don't know the reason why they do this such call. My research report on Infosys and target is given.",2018-04-15 15:48:18+00:00,0,0,,#Infosys #result,
985544578534182912,https://twitter.com/ZDNet/status/985544578534182912,ZDNet,,"Infosys buys ad firm WongDoody, plots sell off of Sikka acquisitions https://zd.net/2vmohcE",2018-04-15 15:45:12+00:00,0,1,,,
985544527019573250,https://twitter.com/OmanBulletin/status/985544527019573250,OmanBulletin,,India’s Infosys pays record 870 per cent dividend for 2017-18 http://omanbulletin.com/story-z10987526,2018-04-15 15:45:00+00:00,0,0,,,
985538920388669440,https://twitter.com/bmuehlmann/status/985538920388669440,bmuehlmann,,Infosys/Indian outsourcers: visa for value https://www.ft.com/content/228af1a8-3eea-11e8-b9f9-de94fa33a81e … via @financialtimes - my #Lex.pick of the day @Babson,2018-04-15 15:22:43+00:00,0,1,@financialtimes @Babson,#Lex,
985535630099664897,https://twitter.com/indiapharaoh/status/985535630099664897,indiapharaoh,,"@IndianDiplomacy refuses to support US, UK & France strikes against Syria. Thats not the act of a friend, particularly #Sardars @Infosys, #TCS, @techmahindracsr need to make #Sansad understand how India Story could be affected. #RBI #BoPCrisis",2018-04-15 15:09:39+00:00,0,0,@IndianDiplomacy @Infosys @techmahindracsr,#Sardars #TCS #Sansad #RBI #BoPCrisis,
985532749149650944,https://twitter.com/ITJob_IN/status/985532749149650944,ITJob_IN,,"Technology Lead – US: Infosys – ADM – Technology Lead – UIFront End Developer – React JS / Redux(IN, WA, GA) Are you looking for a change? Do you want to collaborate with some of the best talent in the industry? Are you ready to join a company whose… http://tw.eet.link/QPcGkQ pic.twitter.com/TlDpvHan19",2018-04-15 14:58:12+00:00,0,0,,,
985528630880227328,https://twitter.com/SafevoipLTD/status/985528630880227328,SafevoipLTD,,Calix and Infosys Enter Strategic Co-Creation Partnership to Accelerate Time to Market for New Capabilities on AXOS Platform https://safevoip.co.uk/calix-and-infosys-enter-strategic-co-creation-partnership-to-accelerate-time-to-market-for-new-capabilities-on-axos-platform/ …,2018-04-15 14:41:50+00:00,0,0,,,
985528396938665985,https://twitter.com/SAP_Jarret/status/985528396938665985,SAP_Jarret,,#Infosys whistleblower questions U-turn on #Panaya http://ow.ly/vW4Q30juTIJ #EnSw,2018-04-15 14:40:54+00:00,0,1,,#Infosys #Panaya #EnSw,
985525762768830464,https://twitter.com/MrEquity0/status/985525762768830464,MrEquity0,,Follow 2 rules in market . 1.never lose your capital 2.never ever forget rule no.1 #follow #SAfollow4follow #GabberHubDotComGain #1DDrive #followback #RBICantStopMe #market #NIFTYFUTURE #Nifty #banknifty #Infosys #FollowBackResistance #loyalty #account #isupportcryptocurrency,2018-04-15 14:30:26+00:00,1,10,,#follow #SAfollow4follow #GabberHubDotComGain #1DDrive #followback #RBICantStopMe #market #NIFTYFUTURE #Nifty #banknifty #Infosys #FollowBackResistance #loyalty #account #isupportcryptocurrency,
985524745453137922,https://twitter.com/debjani_ghosh_/status/985524745453137922,debjani_ghosh_,,"A day that will be cherished forever .. met @nasscom Past Chairman @Infosys_nmurthy n his equally inspiring wife, Sudha Murthy. Fascinating listening to his perspectives n vision for @nasscom Feel truly blessed to hv such iconic leaders as our mentors. #Proud2BeNASSCOMpic.twitter.com/VAwFmHx19U",2018-04-15 14:26:24+00:00,4,38,@nasscom @Infosys_nmurthy @nasscom,#Proud2BeNASSCOMpic,
985523501497958400,https://twitter.com/outsourcingins/status/985523501497958400,outsourcingins,,Infosys to meet analysts in Mumbai on April 23 http://dlvr.it/QPc7jV,2018-04-15 14:21:27+00:00,0,0,,,
985520687564537856,https://twitter.com/sharebossindia/status/985520687564537856,sharebossindia,,Infosys wakes up investors from slumber.. https://www.livemint.com/Money/Mm9eOtghAsd8wA5wnIukXJ/Infosys-wakes-up-investors-from-slumber.html …,2018-04-15 14:10:16+00:00,0,0,,,
985520481905332224,https://twitter.com/stocks_in/status/985520481905332224,stocks_in,,"#Infosys whistleblower writes to Sebi, says board needs to explain Panaya acquisition https://www.businesstoday.in/sectors/it/infosys-whistleblower-writes-sebi-board-panaya-acquisition-skava/story/274896.html …",2018-04-15 14:09:27+00:00,2,0,,#Infosys,
985520015481950209,https://twitter.com/SebiRbiMca/status/985520015481950209,SebiRbiMca,,Infosys whistleblower asks Sebi to question board - Times of India - Times of India http://goo.gl/z5QtD,2018-04-15 14:07:36+00:00,0,0,,,
985519987082301440,https://twitter.com/InfyTMblr/status/985519987082301440,InfyTMblr,,Here is another important tip to help you all. Hope it helps. Tip No. 5 #Toastmasters #Toastmastersinternational #leader #WhereLeadersAreMade #publicspeaker #speak #Bangalore #dontgiveup #success #Infosys #infosysbangalore #Leadership #BeMoreToastmaster #InfyDairies #ITMBlrpic.twitter.com/3NCuZXdXxv,2018-04-15 14:07:29+00:00,0,4,,#Toastmasters #Toastmastersinternational #leader #WhereLeadersAreMade #publicspeaker #speak #Bangalore #dontgiveup #success #Infosys #infosysbangalore #Leadership #BeMoreToastmaster #InfyDairies #ITMBlrpic,
985519131528118273,https://twitter.com/Hiring_illinois/status/985519131528118273,Hiring_illinois,,"Technology Lead – US: InfosysDX Technology Lead- US Skills (UI): HTML5, CSS3, MVC frameworks, Angular JS, Node JS. Infosys is a global leader in technology services and consulting. We enable clients in more than 50 countries to create and execute… http://tw.eet.link/QPc4Kw",2018-04-15 14:04:05+00:00,0,0,,,
985518045874434049,https://twitter.com/Recruiter_MA/status/985518045874434049,Recruiter_MA,,"Senior Project Manager – US: Role Senior Project Manager – US Auto req ID 26313BR Domain Insurance Country USA State / Region / Province Massachusetts Work Location Boston, MA Company Infosys McCamish Job Description Infosys McCamish – Senior Project… http://tw.eet.link/QPc36R pic.twitter.com/yf2UeFSjFw",2018-04-15 13:59:46+00:00,0,0,,,
985514588752891904,https://twitter.com/Florida_Recruit/status/985514588752891904,Florida_Recruit,,Technology Lead – US: Infosys CISRUN-Technology Lead-US LinuxAdmin Infosys is a global leader in technology services and consulting. We enable clients in more than 50 countries to create and execute strategies for their digital transformation. From… http://tw.eet.link/QPc13x pic.twitter.com/nzmc6k1dVT,2018-04-15 13:46:02+00:00,0,0,,,
985514090289233920,https://twitter.com/San_Antonio_IT/status/985514090289233920,San_Antonio_IT,,Technology Lead – US: Infosys MFGADM JAVA FULL STACK ENGINEER (Multiple positions / roles across the country) Infosys is seekingFull Stack Engineersat all career levels to work onsite at multiple engagement sites across the nation. Final role & fitment… http://tw.eet.link/QPc0hz pic.twitter.com/91ueA5tglT,2018-04-15 13:44:03+00:00,0,0,,,
