id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo 
1030207775815610368,https://twitter.com/gWMScommits/status/1030207775815610368,gWMScommits,,[glideinwms] https://github.com/glideinWMS/glideinwms/commit/bcfbed4a9a013062c434a169c71e632404f8486c … Dennis Box - infosys_lib.py was removed but its test was not by an earlier merge,2018-08-16 21:40:48+00:00,0,0,,,
1030205648183517185,https://twitter.com/CodingBusiness/status/1030205648183517185,CodingBusiness,,Companies like InfoSys hire mostly Indians and apply for working visas for low quality candidates and outsource them to replace American workers. EB23 backlogs are filled with tons of such low skilled workers who abused the working visas. #nohr392 #nos281 https://twitter.com/Alex__boi_/status/1029503491566448641 …,2018-08-16 21:32:21+00:00,0,1,,#nohr392 #nos281,
1030205616529100801,https://twitter.com/macondailynews/status/1030205616529100801,macondailynews,,Infosys $INFY Sets New 52-Week High at $21.04 http://macondaily.com/?p=1114345,2018-08-16 21:32:13+00:00,0,0,,,
1030205334814707714,https://twitter.com/dakotafinancial/status/1030205334814707714,dakotafinancial,,Infosys $INFY Hits New 1-Year High at $21.04 http://dakotafinancialnews.com/?p=411342,2018-08-16 21:31:06+00:00,0,0,,,
1030200486929080320,https://twitter.com/stocknewstimes/status/1030200486929080320,stocknewstimes,,Infosys Ltd (INFY) Shares Sold by Polaris Capital Management LLC https://www.thestockobserver.com/2018/08/16/infosys-ltd-infy-shares-sold-by-polaris-capital-management-llc.html …,2018-08-16 21:11:50+00:00,0,0,,,
1030190410973437952,https://twitter.com/CharlesEP82/status/1030190410973437952,CharlesEP82,,"#H1B @potus @USCIS @CIS H1B trojans are loaded scams collusion of Offshoring partners(TCS, Infosys..) w/fake/fraud-credential. US Kids STEM jobs killing #H1B Trojans are pure human trafficking ops. https://www.eastbaytimes.com/2017/12/05/fremont-woman-gets-four-years-in-prison-for-visa-fraud/ …https://twitter.com/RevDrC/status/1013955744327192576 …",2018-08-16 20:31:48+00:00,0,0,@potus @USCIS @CIS,#H1B #H1B,
1030190344288198656,https://twitter.com/CharlesEP82/status/1030190344288198656,CharlesEP82,tomofsnj,"#H1B @potus @USCIS @CIS H1B trojans are loaded scams collusion of Offshoring partners(TCS, Infosys..) w/fake/fraud-credential. US Kids STEM jobs killing #H1B Trojans are pure human trafficking ops. https://www.eastbaytimes.com/2017/12/05/fremont-woman-gets-four-years-in-prison-for-visa-fraud/ …",2018-08-16 20:31:32+00:00,0,0,@potus @USCIS @CIS,#H1B #H1B,
1030189654736138241,https://twitter.com/stevenmfowler/status/1030189654736138241,stevenmfowler,,$7.11 Bn #Blockchain in Energy Market - #Global Forecast to 2023 - Leading Players are @Microsoft Accenture @IBM Infosys and SAP https://markets.businessinsider.com/news/stocks/7-11-bn-blockchain-in-energy-market-global-forecast-to-2023-leading-players-are-microsoft-accenture-ibm-infosys-and-sap-1027462078 …,2018-08-16 20:28:48+00:00,0,0,@Microsoft @IBM,#Blockchain #Global,
1030183884372303872,https://twitter.com/nschaetti/status/1030183884372303872,nschaetti,,"Global #ArtificialIntelligence Platform Market Trends 2018-2023: #Microsoft, #Google, IBM, Intel, Infosys – Cherry Grrl #AI #IA #machinelearning #BigData #DataScience #artificialintelligence #computerintelligence https://cherrygrrl.com/2018/08/15/global-artificial-intelligence-platform-market-trends-2018-2023-microsoft-google-ibm-intel-infosys/ …",2018-08-16 20:05:52+00:00,0,0,,#ArtificialIntelligence #Microsoft #Google #AI #IA #machinelearning #BigData #DataScience #artificialintelligence #computerintelligence,
1030172413571608577,https://twitter.com/SureshPuduvettu/status/1030172413571608577,SureshPuduvettu,,https://donation.cmdrf.kerala.gov.in/ #floodkerala @CMofKarnataka @MRPL_CC @Infosys @BillGates @KarnatakaBank @Bioconlimited @hd_kumaraswamy @keralasamaj @gulfmalayaly @anandmahindra,2018-08-16 19:20:17+00:00,0,0,@CMofKarnataka @MRPL_CC @Infosys @BillGates @KarnatakaBank @Bioconlimited @hd_kumaraswamy @keralasamaj @gulfmalayaly @anandmahindra,#floodkerala,
1030169531778519042,https://twitter.com/QuaziHabibul/status/1030169531778519042,QuaziHabibul,,"@Infosys_nmurthy Dear Sir, pls see if you can donate any amount possible by you for poor and orphan kids. A school was established by me in a village in West Bengal and we are short of funds to run smoothly.",2018-08-16 19:08:50+00:00,0,0,@Infosys_nmurthy,,
1030167790898970624,https://twitter.com/DamnRobber/status/1030167790898970624,DamnRobber,Infosys,Bingo! What do I win?,2018-08-16 19:01:55+00:00,0,1,,,
1030167011102343171,https://twitter.com/breaker_giri/status/1030167011102343171,breaker_giri,,Compilation of #daybeforeinjury infy amphitheatre #candoo #infydiaries #infoscion #infosys @Infosys MCity https://www.instagram.com/p/BmjO10AlylS/?utm_source=ig_twitter_share&igshid=1hpzlsfhfulva …,2018-08-16 18:58:49+00:00,0,0,@Infosys,#daybeforeinjury #candoo #infydiaries #infoscion #infosys,
1030163955812114432,https://twitter.com/ThomasStone/status/1030163955812114432,ThomasStone,,Ensuring talent & knowledge can move freely within a business to address emerging needs is a key component of organizational agility. Read how @Infosys is putting talent fluidity into action in this @i4cp case study.http://bit.ly/2vJhSpy,2018-08-16 18:46:41+00:00,0,0,@Infosys @i4cp,,
1030156470590091264,https://twitter.com/expert_infosys/status/1030156470590091264,expert_infosys,,Looking for #MSP for your company in #England ? Look no further! #Office365 #Microsoft #Windows #Windows10 #Exchange #security #networking #backuprecovery #CloudComputing - just ask us!pic.twitter.com/SoZNWj9pth,2018-08-16 18:16:56+00:00,0,0,,#MSP #England #Office365 #Microsoft #Windows #Windows10 #Exchange #security #networking #backuprecovery #CloudComputing,
1030155984403132416,https://twitter.com/deschmidt/status/1030155984403132416,deschmidt,,Ensuring talent & knowledge can move freely within a business to address emerging needs is a key component of organizational agility. Read how @Infosys is putting talent fluidity into action in this @i4cp case study. http://bit.ly/2vJhSpy,2018-08-16 18:15:00+00:00,0,0,@Infosys @i4cp,,
1030155839179575296,https://twitter.com/expert_infosys/status/1030155839179575296,expert_infosys,,Looking for #MSP for your company in #Manchester ? Look no further! #Office365 #Microsoft #Windows #Windows10 #Exchange #security #networking #backuprecovery #CloudComputing - just ask us!pic.twitter.com/ccqZx1o9JC,2018-08-16 18:14:26+00:00,0,0,,#MSP #Manchester #Office365 #Microsoft #Windows #Windows10 #Exchange #security #networking #backuprecovery #CloudComputing,
1030155394222456832,https://twitter.com/Indian_005/status/1030155394222456832,Indian_005,,Pls tweet the new features that upi 2 brings,2018-08-16 18:12:40+00:00,0,0,,,
1030153424707440641,https://twitter.com/Harry6561/status/1030153424707440641,Harry6561,,@Infosys @Wipro @TCS @hcltech @ibm_in @Cognizant Please spare a great amount from your CSR funds to help Kerala. Please send e-mail to all your employees to donate too. #KeralaFloodspic.twitter.com/EyG51kFTzJ,2018-08-16 18:04:50+00:00,0,0,@Infosys @Wipro @TCS @hcltech @ibm_in @Cognizant,#KeralaFloodspic,
1030151122055557120,https://twitter.com/MurakamiPat/status/1030151122055557120,MurakamiPat,,Ensuring talent & knowledge can move freely within a business to address emerging needs is a key component of organizational agility. Read how @Infosys is putting talent fluidity into action in this @i4cp case study. http://bit.ly/2vJhSpy,2018-08-16 17:55:41+00:00,0,0,@Infosys @i4cp,,
1030147089953579008,https://twitter.com/kalyanvaranasi/status/1030147089953579008,kalyanvaranasi,,"Infosys to Invest Rs 100 Crore in Software Development Centre in Kolkata, Create 1,000 Jobs https://www.news18.com/news/tech/infosys-to-invest-rs-100-crore-in-software-development-centre-in-kolkata-create-1000-jobs-2-1844507.html …",2018-08-16 17:39:40+00:00,0,0,,,
1030145927477059584,https://twitter.com/maulik22995/status/1030145927477059584,maulik22995,,"Satellite View of Mysore #InfoSys Complex. Best Office Complex in #India. Having Stadium, Multiplex, And Notice the Staff Buildings with ""INFOSYS"" Shape. pic.twitter.com/3GzoHrKYKF",2018-08-16 17:35:02+00:00,0,1,,#InfoSys #India,
1030144333947838464,https://twitter.com/SA_Java_Jobs/status/1030144333947838464,SA_Java_Jobs,,"Java Jobs Technology Architect - US @Infosys Sunnyvale, CA #Bigdata #ETL #Hadoop http://ow.ly/whIv101d9P2",2018-08-16 17:28:43+00:00,1,0,@Infosys,#Bigdata #ETL #Hadoop,
1030144323696906240,https://twitter.com/SA_Java_Jobs/status/1030144323696906240,SA_Java_Jobs,,"Java Jobs Technology Lead - US @Infosys Owings Mills, MD #J2EE #Java #Linux http://ow.ly/Jtjj101d9P1",2018-08-16 17:28:40+00:00,1,0,@Infosys,#J2EE #Java #Linux,
1030144315891363841,https://twitter.com/SA_Java_Jobs/status/1030144315891363841,SA_Java_Jobs,,"Java Jobs Technical Test Lead - US @Infosys Charlotte, NC #HP #Java #Selenium http://ow.ly/7KNo101d9P0",2018-08-16 17:28:38+00:00,1,1,@Infosys,#HP #Java #Selenium,
1030144307867607040,https://twitter.com/SA_Java_Jobs/status/1030144307867607040,SA_Java_Jobs,,"Java Jobs Technology Lead - US @Infosys Phoenix, AZ #J2EE #Java #Microsoft http://ow.ly/qenA101d9OZ",2018-08-16 17:28:36+00:00,0,0,@Infosys,#J2EE #Java #Microsoft,
1030144297272795137,https://twitter.com/SA_Java_Jobs/status/1030144297272795137,SA_Java_Jobs,,"Java Jobs Technology Lead - US @Infosys Cranston, RI #J2EE #Java #Microsoft http://ow.ly/I2n3101d9OY",2018-08-16 17:28:34+00:00,0,0,@Infosys,#J2EE #Java #Microsoft,
1030139887746535424,https://twitter.com/stocks_in/status/1030139887746535424,stocks_in,,Indian ADRs on US Exchange #NYSE ICICI Bank : 1.43% HDFC Bank : 0.24% Tata Motors : 3.49% Wipro : -1.87% Vedanta : 0.47% Infosys : 0.5% Dr Reddy's : 3.45%,2018-08-16 17:11:02+00:00,1,0,,#NYSE,
1030134312539226113,https://twitter.com/MarkMcGraw34/status/1030134312539226113,MarkMcGraw34,,Ensuring talent & knowledge can move freely within a business to address emerging needs is a key component of organizational agility. Read how @Infosys is putting talent fluidity into action in this @i4cp case study. http://bit.ly/2vJhSpy,2018-08-16 16:48:53+00:00,0,0,@Infosys @i4cp,,
1030132518421291009,https://twitter.com/KMOakes/status/1030132518421291009,KMOakes,,Ensuring talent & knowledge can move freely within a business to address emerging needs is a key component of organizational agility. Read how @Infosys is putting talent fluidity into action in this @i4cp case study. http://bit.ly/2vJhSpy,2018-08-16 16:41:45+00:00,0,0,@Infosys @i4cp,,
1030131074742059008,https://twitter.com/i4cp/status/1030131074742059008,i4cp,,Talent fluidity is a key component of organizational agility. Read how @Infosys is putting talent fluidity (ensuring talent & knowledge can move freely within the business to address emerging needs and opportunities) into action in this new case study. https://buff.ly/2MhhF7b,2018-08-16 16:36:01+00:00,4,3,@Infosys,,
1030130742746116096,https://twitter.com/uxgravy/status/1030130742746116096,uxgravy,,"@NandanNilekani clearly remember #VajpayeeJi at @Infosys campus saying - ""world leaders agenda used to include a Taj Mahal visit earlier. These days they insist on a visit to Infosys too."" God bless his soul! Atal Bihari Vajpayee - a great statesman and orator!",2018-08-16 16:34:42+00:00,0,1,@NandanNilekani @Infosys,#VajpayeeJi,
1030130629659119617,https://twitter.com/RL_Association/status/1030130629659119617,RL_Association,,"RL Magazine Edition 94 Released! Enjoy Edition 94's Cover Story: How to Define Total Cost of Ownership in a Reverse Supply Chain by @FlashGlobal. Plus additional RL stories from TSC, @Infosys , @rrecycling , and more! Subscribe now: http://rlmagazine.com/form/index.php pic.twitter.com/XDGfp861p2",2018-08-16 16:34:15+00:00,4,2,@FlashGlobal @Infosys @rrecycling,,
1030130005362266112,https://twitter.com/capsight/status/1030130005362266112,capsight,,INFOSYS LTD at All Time High; BSE IT Index Up 0.8% https://capsight.com/news/2018/08/infosys-ltd-at-all-time-high-bse-it-index-up-0-8/ …,2018-08-16 16:31:46+00:00,0,0,,,
1030128728456581122,https://twitter.com/ravibellamkonda/status/1030128728456581122,ravibellamkonda,,"@Shibu_Infosys this person says he works in infosys, please see his views on indains pic.twitter.com/hwyhPDwgGu",2018-08-16 16:26:42+00:00,0,0,@Shibu_Infosys,,
1030124899463880704,https://twitter.com/Kamal76024602/status/1030124899463880704,Kamal76024602,,Our great personality.,2018-08-16 16:11:29+00:00,0,0,,,
1030124079020425218,https://twitter.com/shesuite/status/1030124079020425218,shesuite,,Ensuring talent & knowledge moves freely across the business to address emerging needs is a key component of #organizationalagility. Read how @Infosys is putting talent fluidity into action in this @i4cp case study.http://bit.ly/2vJhSpy,2018-08-16 16:08:13+00:00,0,1,@Infosys @i4cp,#organizationalagility,
1030122517669785600,https://twitter.com/kunalakajim/status/1030122517669785600,kunalakajim,,Infosys entering the market https://lnkd.in/fsFDcEy,2018-08-16 16:02:01+00:00,0,0,,,
1030122356189089794,https://twitter.com/AmaanRahman23/status/1030122356189089794,AmaanRahman23,,Infosys Virtual Store http://my.sociabble.com/PmB3tWZg,2018-08-16 16:01:23+00:00,0,0,,,
1030122319522553856,https://twitter.com/AmaanRahman23/status/1030122319522553856,AmaanRahman23,,Infosys Engineering Services – Mechanical Lab http://my.sociabble.com/KHUBboNo,2018-08-16 16:01:14+00:00,0,0,,,
1030122280309977088,https://twitter.com/AmaanRahman23/status/1030122280309977088,AmaanRahman23,,"‘Infosys Foundation is proud to contribute to this metro expansion program. Once operational, it will help further ease the traffic situation in #Bengaluru & encourage office-goers to embrace public transportation’ - Ms. Sudha Murty #NammaMetro http://my.sociabble.com/2kMea87h",2018-08-16 16:01:05+00:00,0,0,,#Bengaluru #NammaMetro,
1030122107085025280,https://twitter.com/trilobite_1970/status/1030122107085025280,trilobite_1970,,How much did Infosys and Wipro promise to Kerala because of floods? If not why?,2018-08-16 16:00:23+00:00,0,0,,,
1030121678968434688,https://twitter.com/AmaanRahman23/status/1030121678968434688,AmaanRahman23,,"NelsonHall positions Infosys as a 'Leader' in Vendor Evaluation & Assessment Tool (NEAT) for Cloud Advisory, Assessment, and Migration Services. Know more http://my.sociabble.com/bvirT1zvn",2018-08-16 15:58:41+00:00,0,0,,,
1030121485548044289,https://twitter.com/AmaanRahman23/status/1030121485548044289,AmaanRahman23,,"In this age of dynamic leaps in customer demands, the biggest opportunities for the #media and #entertainment industry lie in enabling a superior #digital engagement experience for consumers, writes Viroopax Mirji, Infosys #InfosysInsights #CXhttp://my.sociabble.com/BperFfLe",2018-08-16 15:57:55+00:00,0,0,,#media #entertainment #digital #InfosysInsights #CXhttp,
1030121429470199808,https://twitter.com/AmaanRahman23/status/1030121429470199808,AmaanRahman23,,"Meet Kanishka, a navigator from Infosys http://my.sociabble.com/CU93JfQA",2018-08-16 15:57:42+00:00,0,0,,,
1030121199429283840,https://twitter.com/AmaanRahman23/status/1030121199429283840,AmaanRahman23,,Discover career exploration opportunities with Frank Clark at Infosys | #LifeAtInfyhttp://my.sociabble.com/DQuvh186,2018-08-16 15:56:47+00:00,0,0,,#LifeAtInfyhttp,
1030121174930518017,https://twitter.com/AmaanRahman23/status/1030121174930518017,AmaanRahman23,,Rachel Kucharik shares 3 tips for candidates applying at Infosys | #LifeAtInfyhttp://my.sociabble.com/ryesnihZ,2018-08-16 15:56:41+00:00,0,0,,#LifeAtInfyhttp,
1030121150737727489,https://twitter.com/AmaanRahman23/status/1030121150737727489,AmaanRahman23,,"Infosys Pune DC is all set to host the Grand Finale of first India-edition of #HackWithInfy. With just 2 days to go, finalists are gearing up to perform their best. To know more, visit:http://my.sociabble.com/f6eipAg9",2018-08-16 15:56:35+00:00,0,0,,#HackWithInfy,
1030121127992020992,https://twitter.com/AmaanRahman23/status/1030121127992020992,AmaanRahman23,,"The rise of #BigData and the evolution of #CyberSecurity are intertwined in important ways. Learn how from this article by @imravikumars, President & Dy. COO, Infosys via @CIOonlinehttp://my.sociabble.com/arcYZudD",2018-08-16 15:56:30+00:00,0,0,@imravikumars @CIOonlinehttp,#BigData #CyberSecurity,
1030121000527163393,https://twitter.com/AmaanRahman23/status/1030121000527163393,AmaanRahman23,,"Want to Accelerate Your Future? At Infosys you can. We're looking for #Java, Spring, REST API, Hive, Hadoop experts to join our US team. Book a time to speak to a recruiter and connect with him within 24 hours. #SpeedHiringhttp://my.sociabble.com/GW6Dmus7",2018-08-16 15:55:59+00:00,0,0,,#Java #SpeedHiringhttp,
1030119862989811712,https://twitter.com/SanjayraiBJP1/status/1030119862989811712,SanjayraiBJP1,,I hv lost ₹ 20000.00 by this Application,2018-08-16 15:51:28+00:00,0,0,,,
1030117924265050112,https://twitter.com/AdvHarshaMatta/status/1030117924265050112,AdvHarshaMatta,,Infosys Ltd 18.06.2018 CMP: 1429.55 Retest(buy): 1353-1283.63 Target: 1601-1701 Target(long term): 2000++ Stop Loss(short term): 1323 Stop Loss(long term): 1172 Consult your advisor before taking any trade Join my telegram channel https://t.me/joinchat/AAAAAEtjqu7Ip2NJQOLVmA …,2018-08-16 15:43:46+00:00,0,0,,,
1030114211727331328,https://twitter.com/santoshiitbhu/status/1030114211727331328,santoshiitbhu,,#AtalBihariVajpayee had visited @Infosys campus in Bengaluru when he was PM. His speech was laced with humour. He instinctively knew about the audience and connected brilliantly in a flash. I guess he invoked my interest in politics. He was such a tall leader.,2018-08-16 15:29:01+00:00,0,2,@Infosys,#AtalBihariVajpayee,
1030113591293296640,https://twitter.com/vishal1818/status/1030113591293296640,vishal1818,,Infosys wants to turn a page with Lex learning platform - The Economic Times https://m.economictimes.com/tech/ites/infosys-wants-to-turn-a-page-with-lex-learning-platform/articleshow/65418112.cms?utm_source=AMPusers&utm_medium=twittershare&utm_campaign=socialsharebutton …,2018-08-16 15:26:33+00:00,0,0,,,
1030108969824530433,https://twitter.com/tusharrocks/status/1030108969824530433,tusharrocks,,Does it run on Ripple??,2018-08-16 15:08:11+00:00,0,0,,,
1030106343179530241,https://twitter.com/QuantchaIdeas/status/1030106343179530241,QuantchaIdeas,,52-Week High Alert: Trading today’s movement in INFOSYS $INFY http://ideas.quantcha.com/2018/08/16/52-week-high-alert-trading-todays-movement-in-infosys-infy/ …pic.twitter.com/XQeyyPUKT4,2018-08-16 14:57:45+00:00,0,0,,,
1030105154111131649,https://twitter.com/BabaNakko/status/1030105154111131649,BabaNakko,ARanganathan72,"I remember meeting in Person when he came to Infosys in Bangalore when he was the PM. He gave a wonderful speech at Infosys. At the end of this speech...a few of us shouted...Sir ek kavita ho jaye. Impromptu he creates a kavita about Infosys, technology and engineering. #AtalJi",2018-08-16 14:53:01+00:00,0,0,,#AtalJi,
1030103798944026625,https://twitter.com/rhizm/status/1030103798944026625,rhizm,,Da gehen noch einige Workshops. Von der Startseite des IT Consulting-Unternehmens Infosys: #designthinking #infosys #quantitymatterspic.twitter.com/3Kb20DP9L3,2018-08-16 14:47:38+00:00,0,0,,#designthinking #infosys #quantitymatterspic,
1030103156271669248,https://twitter.com/wjMKXS9QDLAQI5G/status/1030103156271669248,wjMKXS9QDLAQI5G,,8281143470 ईस न0पर सहजोग कम पढ़े हींदी मालुम ऊँ,2018-08-16 14:45:05+00:00,0,0,,,
1030091941051080704,https://twitter.com/Infosys/status/1030091941051080704,Infosys,,Companies that commence transformation from their core are leading in digital disruption. Read our research to learn what it takes to be a champion of #DigitalTransformation. https://infy.com/2vP32hf #NavigateYourNextpic.twitter.com/8tzITdQfVb,2018-08-16 14:00:31+00:00,10,26,,#DigitalTransformation #NavigateYourNextpic,
1030091609902219265,https://twitter.com/QSpiders_BTM_/status/1030091609902219265,QSpiders_BTM_,,"@Qspiders_BTM @Placement_details @Congratulations ""Ashish gupta"" got Placed in ""Infosys""..!! College_Name:MIST Degree:BE;Branch:CSE;YOP:2015 10th:88%;12th:81%;DG:70% Email_id:ashish.gupta930@gmail.com pic.twitter.com/GfcE1RQv0x",2018-08-16 13:59:12+00:00,0,0,@Qspiders_BTM @Placement_details @Congratulations @gmail,,
1030091550842388480,https://twitter.com/kris_sg/status/1030091550842388480,kris_sg,,Deeply saddened at the passing away of Shri Atal Bihari Vajpayee. He was a great statesman and wise leader. Still remember his speech when he visited @infosys - “temples of modern India”,2018-08-16 13:58:58+00:00,20,74,@infosys,,
1030090579596603392,https://twitter.com/arvindhr/status/1030090579596603392,arvindhr,,"#AtalBihariVaajpayee End of an era, a great statesman. Had the opportunity of@listening to him live at Infosys. He inspired youth and has set a standard for politicians.",2018-08-16 13:55:06+00:00,0,1,@listening,#AtalBihariVaajpayee,
1030088918790594560,https://twitter.com/AmitAgrawl/status/1030088918790594560,AmitAgrawl,,"When i saw Atal Ji in 2000 at Infosys in bangalore, he said these are Tajmahals for modern India. What a man he was. Jite Ji Atal and uske baad Amar. Rest In Peace Sir pic.twitter.com/9kW0sIEPci",2018-08-16 13:48:31+00:00,3,7,,,
1030088838134341632,https://twitter.com/WTC_Indy/status/1030088838134341632,WTC_Indy,,"WTC Indianapolis Chaiman Greg Zoeller met with @WTCBengaluru in India today. Our regions are connected in many ways, but most especially by recent investment by @Infosys in Indianapolis. pic.twitter.com/XZTutJGGQq",2018-08-16 13:48:11+00:00,2,8,@WTCBengaluru @Infosys,,
1030088258833633280,https://twitter.com/VoicOfNewIndia/status/1030088258833633280,VoicOfNewIndia,,And people who lobby for newer airports to b built or pretend there isnt a problem when daily commute is pathetic for millions in city @Infosys_nmurthy @NandanNilekani @kris_sg @kiranshaw,2018-08-16 13:45:53+00:00,0,0,@Infosys_nmurthy @NandanNilekani @kris_sg @kiranshaw,,
1030084642689314817,https://twitter.com/KamleMohd/status/1030084642689314817,KamleMohd,Cognizant,"Why do people hate tcs ,infosys,capgemini,Cognizant,etc ?",2018-08-16 13:31:31+00:00,0,0,,,
1030084477731696640,https://twitter.com/Cleb_infosys/status/1030084477731696640,Cleb_infosys,,Python reste le langage de programmation le plus utilisé en 2018 https://www.blogdumoderateur.com/python-langage-utilise-2018/ … via @BlogModerateur,2018-08-16 13:30:52+00:00,0,1,@BlogModerateur,,
1030084367983497216,https://twitter.com/InfosysUSA/status/1030084367983497216,InfosysUSA,,"Want to Accelerate Your Future? At Infosys you can. We're looking for #Java, Spring, REST API, Hive, Hadoop experts to join our US team. Book a time to speak to a recruiter and connect with him within 24 hours. https://infy.com/2Mvne16 #SpeedHiring #USJobspic.twitter.com/OaeV1oXPPX",2018-08-16 13:30:26+00:00,1,1,,#Java #SpeedHiring #USJobspic,
1030081107046227974,https://twitter.com/2353ks/status/1030081107046227974,2353ks,,"@sahneydeepak Hi Sir, Your views on TORRENT POWER sold @227 and INFOSYS sold at 1405. Should I hold? Thanks.",2018-08-16 13:17:28+00:00,0,1,@sahneydeepak @227,,
1030080803781275648,https://twitter.com/matrix_infosys_/status/1030080803781275648,matrix_infosys_,,Be it a total blackout or a minor issue give us a call right away. Our representative will reach your office or service location within the minimum possible time to help you recover from the problem. #FreeSupport #MatrixInfosys #ComputerSupportKolkatapic.twitter.com/B4Ko39Lh1d,2018-08-16 13:16:16+00:00,0,0,,#FreeSupport #MatrixInfosys #ComputerSupportKolkatapic,
1030076886762893312,https://twitter.com/Infosys/status/1030076886762893312,Infosys,,Listen to this podcast to learn how blockchain is likely to develop in the near future and the challenges it could encounter during widespread adoption. https://infy.com/2vNFqJU #InfosysInsightspic.twitter.com/60ZP7os8Nt,2018-08-16 13:00:42+00:00,9,17,,#InfosysInsightspic,
1030076625268957185,https://twitter.com/kishoregorti/status/1030076625268957185,kishoregorti,,Rachel Kucharik shares 3 tips for candidates applying at Infosys | #LifeAtInfyhttp://my.sociabble.com/FYfaPLie,2018-08-16 12:59:40+00:00,0,0,,#LifeAtInfyhttp,
1030076534411935746,https://twitter.com/kishoregorti/status/1030076534411935746,kishoregorti,,Discover career exploration opportunities with Frank Clark at Infosys | #LifeAtInfyhttp://my.sociabble.com/bGPGzCb9,2018-08-16 12:59:18+00:00,0,0,,#LifeAtInfyhttp,
1030075079256956928,https://twitter.com/Ncherukupalli/status/1030075079256956928,Ncherukupalli,,"The rise of #BigData and the evolution of #CyberSecurity are intertwined in important ways. Learn how from this article by @imravikumars, President & Dy. COO, Infosys via @CIOonlinehttp://my.sociabble.com/mt4Cfpso",2018-08-16 12:53:31+00:00,1,0,@imravikumars @CIOonlinehttp,#BigData #CyberSecurity,
1030074962051256321,https://twitter.com/registrarjourn/status/1030074962051256321,registrarjourn,,Reviewing Callidus Software $CALD and Infosys $INFY http://zpr.io/6hkKG,2018-08-16 12:53:03+00:00,0,0,,,
1030074957030674432,https://twitter.com/EnterpriseLeade/status/1030074957030674432,EnterpriseLeade,,Reviewing Callidus Software $CALD and Infosys $INFY http://theenterpriseleader.com/?p=1158759,2018-08-16 12:53:02+00:00,0,0,,,
1030073845716320257,https://twitter.com/FRM_GmbH/status/1030073845716320257,FRM_GmbH,,"It was a pleasure to welcome you to our #FrankfurtRheinMain office today: Mrs Lilly Vasanthini, Asscociate Vice President of @Infosys presented the impressive growth story of Infosys. What an inspring story of expansion! pic.twitter.com/2aeIk8jwhi",2018-08-16 12:48:37+00:00,0,1,@Infosys,#FrankfurtRheinMain,
1030072407443361793,https://twitter.com/automotiveworld/status/1030072407443361793,automotiveworld,,Infosys to open software development centre in West Bengal https://goo.gl/u8sWdn,2018-08-16 12:42:54+00:00,0,0,,,
1030071679928553473,https://twitter.com/in_tradingview/status/1030071679928553473,in_tradingview,,"#INFY - Infosys sell - testing trend, harmonics down. Risk reward great - https://in.tradingview.com/chart/INFY/Nf3vK5xA-Infosys-sell-testing-trend-harmonics-down-Risk-reward-great/ …",2018-08-16 12:40:00+00:00,0,0,,#INFY,
1030070329392214016,https://twitter.com/SunilMishra86/status/1030070329392214016,SunilMishra86,,"Still UPI dont support nfc tap n pay for quick transit pays. UPI must support NFC,sound wade,Bharat qr,NCMC features within app itself for more addoption @RBI @UPI_NPCI @GoI_MeitY @_DigitalIndia",2018-08-16 12:34:38+00:00,0,0,@RBI @UPI_NPCI @GoI_MeitY @_DigitalIndia,,
1030069287417995265,https://twitter.com/KTabjul/status/1030069287417995265,KTabjul,TVMohandasPai,@Infosys developed Finacle more than a decade ago. We can not rest on our laurels when the whole world is racing ahead.,2018-08-16 12:30:30+00:00,0,0,@Infosys,,
1030069176189284353,https://twitter.com/NPCI_BHIM/status/1030069176189284353,NPCI_BHIM,,"The thought leaders & driving force behind today's #UPI2.0 launch. From Left to Right- Shri. @NandanNilekani(Co-Founder, & Non- Executive Chairman, @Infosys), Shri.Urjit Patel( @RBI Governor), Shri.Rajnish Kumar(Chairman, @TheOfficialSBI) & Shri.Biswamohan Mahapatra(Chairman, NPCI)pic.twitter.com/uOZjTW1Hym",2018-08-16 12:30:04+00:00,4,37,@NandanNilekani @Infosys @RBI @TheOfficialSBI,#UPI2,
1030069075043643392,https://twitter.com/tjackson171/status/1030069075043643392,tjackson171,,"Global #DigitalBanking Market 2018 Competitive Scenario – Urban FT, Kony, Backbase, Technisys, Infosys, Digiliti Money, Innofis https://theofficetalks.com/global-digital-banking-market-2018-competitive-scenario-urban-ft-kony-backbase-technisys-infosys-digiliti-money-innofis/ … via @The Office Talk",2018-08-16 12:29:39+00:00,0,0,@The,#DigitalBanking,
1030068576441360385,https://twitter.com/Srivatsac2/status/1030068576441360385,Srivatsac2,,https://twitter.com/CA4Blr/status/1030003874646646784?s=19 …,2018-08-16 12:27:41+00:00,1,1,,,
1030067949921431552,https://twitter.com/NPCI_NPCI/status/1030067949921431552,NPCI_NPCI,,"The thought leaders & driving force behind today's #UPI2.0 launch. From Left to Right- Shri. @NandanNilekani(Co-Founder, & Non- Executive Chairman, @Infosys), Shri.Urjit Patel( @RBI Governor), Shri.Rajnish Kumar(Chairman, @TheOfficialSBI) & Shri.Biswamohan Mahapatra(Chairman, NPCI)pic.twitter.com/duFK68dyGK",2018-08-16 12:25:11+00:00,37,241,@NandanNilekani @Infosys @RBI @TheOfficialSBI,#UPI2,
